0.17664	-14.30508
0.17714	-14.30479
0.17764	-14.30441
0.17814	-14.30395
0.17865	-14.30341
0.17915	-14.30279
0.17965	-14.30208
0.18016	-14.30129
0.18066	-14.30041
0.18116	-14.29945
0.18167	-14.29841
0.18217	-14.29728
0.18267	-14.29608
0.18317	-14.29478
0.18368	-14.29341
0.18418	-14.29195
0.18468	-14.29041
0.18519	-14.28878
0.18569	-14.28707
0.18619	-14.28528
0.1867	-14.2834
0.1872	-14.28145
0.1877	-14.2794
0.1882	-14.27728
0.18871	-14.27507
0.18921	-14.27278
0.18971	-14.2704
0.19022	-14.26794
0.19072	-14.2654
0.19122	-14.26277
0.19173	-14.26006
0.19223	-14.25727
0.19273	-14.2544
0.19324	-14.25144
0.19374	-14.2484
0.19424	-14.24527
0.19474	-14.24206
0.19525	-14.23877
0.19575	-14.23539
0.19625	-14.23194
0.19676	-14.22839
0.19726	-14.22477
0.19776	-14.22106
0.19827	-14.21727
0.19877	-14.21339
0.19927	-14.20944
0.19977	-14.20539
0.20028	-14.20127
0.20078	-14.19706
0.20128	-14.19277
0.20179	-14.1884
0.20229	-14.18394
0.20279	-14.1794
0.2033	-14.17477
0.2038	-14.17007
0.2043	-14.16528
0.2048	-14.1604
0.20531	-14.15545
0.20581	-14.15041
0.20631	-14.14528
0.20682	-14.14008
0.20732	-14.13479
0.20782	-14.12941
0.20833	-14.12396
0.20883	-14.11842
0.20933	-14.1128
0.20984	-14.10709
0.21034	-14.1013
0.21084	-14.09543
0.21134	-14.08948
0.21185	-14.08344
0.21235	-14.07732
0.21285	-14.07111
0.21336	-14.06483
0.21386	-14.05846
0.21436	-14.052
0.21487	-14.04547
0.21537	-14.03885
0.21587	-14.03215
0.21637	-14.02536
0.21688	-14.01849
0.21738	-14.01154
0.21788	-14.00451
0.21839	-13.99739
0.21889	-13.99019
0.21939	-13.9829
0.2199	-13.97554
0.2204	-13.96809
0.2209	-13.96056
0.2214	-13.95294
0.22191	-13.94524
0.22241	-13.93746
0.22291	-13.9296
0.22342	-13.92165
0.22392	-13.91362
0.22442	-13.90551
0.22493	-13.89731
0.22543	-13.88903
0.22593	-13.88067
0.22644	-13.87223
0.22694	-13.8637
0.22744	-13.85509
0.22794	-13.8464
0.22845	-13.83762
0.22895	-13.82876
0.22945	-13.81982
0.22996	-13.8108
0.23046	-13.80169
0.23096	-13.7925
0.23147	-13.78323
0.23197	-13.77387
0.23247	-13.76444
0.23297	-13.75492
0.23348	-13.74531
0.23398	-13.73563
0.23448	-13.72586
0.23499	-13.71601
0.23549	-13.70607
0.23599	-13.69606
0.2365	-13.68596
0.237	-13.67578
0.2375	-13.66551
0.238	-13.65516
0.23851	-13.64473
0.23901	-13.63422
0.23951	-13.62363
0.24002	-13.61295
0.24052	-13.60219
0.24102	-13.59135
0.24153	-13.58042
0.24203	-13.56942
0.24253	-13.55833
0.24304	-13.54716
0.24354	-13.5359
0.24404	-13.52457
0.24454	-13.51315
0.24505	-13.50165
0.24555	-13.49006
0.24605	-13.4784
0.24656	-13.46665
0.24706	-13.45482
0.24756	-13.4429
0.24807	-13.43091
0.24857	-13.41883
0.24907	-13.40667
0.24957	-13.39443
0.25008	-13.38211
0.25058	-13.3697
0.25108	-13.35721
0.25159	-13.34464
0.25209	-13.33199
0.25259	-13.31926
0.2531	-13.30644
0.2536	-13.29354
0.2541	-13.28056
0.2546	-13.2675
0.25511	-13.25435
0.25561	-13.24113
0.25611	-13.22782
0.25662	-13.21443
0.25712	-13.20096
0.25762	-13.1874
0.25813	-13.17377
0.25863	-13.16005
0.25913	-13.14625
0.25964	-13.13237
0.26014	-13.11841
0.26064	-13.10437
0.26114	-13.09024
0.26165	-13.07603
0.26215	-13.06174
0.26265	-13.04737
0.26316	-13.03292
0.26366	-13.01839
0.26416	-13.00377
0.26467	-12.98908
0.26517	-12.9743
0.26567	-12.95944
0.26617	-12.9445
0.26668	-12.92948
0.26718	-12.91438
0.26768	-12.8992
0.26819	-12.88393
0.26869	-12.86859
0.26919	-12.85316
0.2697	-12.83766
0.2702	-12.82207
0.2707	-12.8064
0.2712	-12.79065
0.27171	-12.77482
0.27221	-12.75892
0.27271	-12.74293
0.27322	-12.72686
0.27372	-12.71072
0.27422	-12.69451
0.27473	-12.67823
0.27523	-12.66191
0.27573	-12.64566
0.27624	-12.63258
0.27724	-12.66334
0.27825	-12.69981
0.27925	-12.7383
0.28026	-12.77862
0.28127	-12.82064
0.28227	-12.86424
0.28328	-12.90927
0.28428	-12.95564
0.28529	-13.00321
0.2863	-13.05189
0.2873	-13.10156
0.28831	-13.15215
0.28931	-13.20354
0.29032	-13.25567
0.29133	-13.30846
0.29233	-13.36184
0.29334	-13.41573
0.29434	-13.47008
0.29535	-13.52484
0.29636	-13.57996
0.29736	-13.63538
0.29837	-13.69106
0.29937	-13.74697
0.30038	-13.80306
0.30139	-13.85931
0.30239	-13.91568
0.3034	-13.97215
0.3044	-14.02868
0.30541	-14.08525
0.30642	-14.14184
0.30742	-14.19843
0.30843	-14.255
0.30944	-14.31152
0.31044	-14.36799
0.31145	-14.42439
0.31245	-14.4807
0.31346	-14.5369
0.31447	-14.59299
0.31547	-14.64896
0.31648	-14.70478
0.31748	-14.76046
0.31849	-14.81597
0.3195	-14.87132
0.3205	-14.92648
0.32151	-14.98147
0.32251	-15.03625
0.32352	-15.09084
0.32453	-15.14521
0.32553	-15.19937
0.32654	-15.2533
0.32754	-15.30701
0.32855	-15.36048
0.32956	-15.41371
0.33056	-15.4667
0.33157	-15.51944
0.33257	-15.57192
0.33358	-15.62414
0.33459	-15.67609
0.33559	-15.72778
0.3366	-15.7792
0.33761	-15.83033
0.33861	-15.88119
0.33962	-15.93177
0.34062	-15.98206
0.34163	-16.03206
0.34264	-16.08176
0.34364	-16.13117
0.34465	-16.18028
0.34565	-16.22909
0.34666	-16.27759
0.34767	-16.32579
0.34867	-16.37367
0.34968	-16.42125
0.35068	-16.4685
0.35169	-16.51545
0.3527	-16.56207
0.3537	-16.60838
0.35471	-16.65436
0.35571	-16.70001
0.35672	-16.74534
0.35773	-16.79034
0.35873	-16.83501
0.35974	-16.87935
0.36074	-16.92335
0.36175	-16.96702
0.36276	-17.01036
0.36376	-17.05335
0.36477	-17.09601
0.36577	-17.13832
0.36678	-17.18029
0.36779	-17.22192
0.36879	-17.2632
0.3698	-17.30414
0.37081	-17.34473
0.37181	-17.38497
0.37282	-17.42486
0.37382	-17.4644
0.37483	-17.50359
0.37584	-17.54243
0.37684	-17.58091
0.37785	-17.61903
0.37885	-17.6568
0.37986	-17.69421
0.38087	-17.73127
0.38187	-17.76797
0.38288	-17.8043
0.38388	-17.84028
0.38489	-17.87589
0.3859	-17.91114
0.3869	-17.94603
0.38791	-17.98056
0.38891	-18.01472
0.38992	-18.04851
0.39093	-18.08194
0.39193	-18.115
0.39294	-18.14769
0.39394	-18.18002
0.39495	-18.21197
0.39596	-18.24356
0.39696	-18.27477
0.39797	-18.30561
0.39897	-18.33608
0.39998	-18.36618
0.40099	-18.3959
0.40199	-18.42525
0.403	-18.45422
0.40401	-18.48282
0.40501	-18.51104
0.40602	-18.53888
0.40702	-18.56634
0.40803	-18.59343
0.40904	-18.62013
0.41004	-18.64645
0.41105	-18.67239
0.41205	-18.69795
0.41306	-18.72312
0.41407	-18.7479
0.41507	-18.7723
0.41608	-18.79631
0.41708	-18.81994
0.41809	-18.84317
0.4191	-18.86601
0.4201	-18.88845
0.42111	-18.91051
0.42211	-18.93216
0.42312	-18.95342
0.42413	-18.97427
0.42513	-18.99472
0.42614	-19.01477
0.42714	-19.03441
0.42815	-19.05364
0.42916	-19.07246
0.43016	-19.09086
0.43117	-19.10885
0.43217	-19.12641
0.43318	-19.14355
0.43419	-19.16027
0.43519	-19.17655
0.4362	-19.19239
0.43721	-19.2078
0.43821	-19.22276
0.43922	-19.23728
0.44022	-19.25134
0.44123	-19.26495
0.44224	-19.2781
0.44324	-19.29079
0.44425	-19.30302
0.44525	-19.31477
0.44626	-19.32605
0.44727	-19.33686
0.44827	-19.34719
0.44928	-19.35704
0.45028	-19.36642
0.45129	-19.37532
0.4523	-19.38374
0.4533	-19.3917
0.45431	-19.39919
0.45531	-19.40622
0.45632	-19.41279
0.45733	-19.41893
0.45833	-19.42463
0.45934	-19.42991
0.46034	-19.43478
0.46135	-19.43926
0.46236	-19.44336
0.46336	-19.44711
0.46437	-19.45051
0.46537	-19.45358
0.46638	-19.45634
0.46739	-19.45881
0.46839	-19.46101
0.4694	-19.46294
0.47041	-19.46463
0.47141	-19.46608
0.47242	-19.46732
0.47342	-19.46835
0.47443	-19.46918
0.47544	-19.46981
0.47644	-19.47026
0.47745	-19.47053
0.47845	-19.47062
0.47867	-19.47062
0.47888	-19.47062
0.4791	-19.47063
0.47931	-19.47063
0.47953	-19.47064
0.47974	-19.47064
0.47995	-19.47065
0.48017	-19.47066
0.48038	-19.47067
0.4806	-19.47068
0.48081	-19.47069
0.48103	-19.4707
0.48124	-19.47072
0.48146	-19.47073
0.48167	-19.47075
0.48188	-19.47076
0.4821	-19.47078
0.48231	-19.4708
0.48253	-19.47082
0.48274	-19.47084
0.48296	-19.47086
0.48317	-19.47088
0.48338	-19.4709
0.4836	-19.47093
0.48381	-19.47095
0.48403	-19.47097
0.48424	-19.471
0.48446	-19.47102
0.48467	-19.47105
0.48489	-19.47107
0.4851	-19.4711
0.48531	-19.47112
0.48553	-19.47115
0.48574	-19.47118
0.48596	-19.4712
0.48617	-19.47123
0.48639	-19.47125
0.4866	-19.47128
0.48681	-19.4713
0.48703	-19.47133
0.48724	-19.47135
0.48746	-19.47138
0.48767	-19.4714
0.48789	-19.47142
0.4881	-19.47145
0.48832	-19.47147
0.48853	-19.47149
0.48874	-19.47151
0.48896	-19.47153
0.48917	-19.47155
0.48939	-19.47157
0.4896	-19.47159
0.48982	-19.4716
0.49003	-19.47162
0.49025	-19.47163
0.49046	-19.47165
0.49067	-19.47166
0.49089	-19.47167
0.4911	-19.47168
0.49132	-19.47169
0.49153	-19.4717
0.49175	-19.4717
0.49196	-19.47171
0.49217	-19.47171
0.49239	-19.47171
0.4926	-19.47171
0.49282	-19.47171
0.49303	-19.47171
0.49325	-19.4717
0.49346	-19.4717
0.49368	-19.47169
0.49389	-19.47168
0.4941	-19.47167
0.49432	-19.47165
0.49453	-19.47164
0.49475	-19.47162
0.49496	-19.4716
0.49518	-19.47158
0.49539	-19.47156
0.4956	-19.47154
0.49582	-19.47151
0.49603	-19.47148
0.49625	-19.47145
0.49646	-19.47142
0.49668	-19.47139
0.49689	-19.47135
0.49711	-19.47131
0.49732	-19.47127
0.49753	-19.47123
0.49775	-19.47119
0.49796	-19.47114
0.49818	-19.4711
0.49839	-19.47105
0.49861	-19.47099
0.49882	-19.47094
0.49904	-19.47089
0.49925	-19.47083
0.49946	-19.47077
0.49968	-19.47071
0.49989	-19.47064
0.50011	-19.47058
0.50032	-19.47051
0.50054	-19.47044
0.50075	-19.47037
0.50096	-19.4703
0.50118	-19.47022
0.50139	-19.47015
0.50161	-19.47007
0.50182	-19.46999
0.50204	-19.46991
0.50225	-19.46982
0.50247	-19.46973
0.50268	-19.46965
0.50289	-19.46956
0.50311	-19.46946
0.50332	-19.46937
0.50354	-19.46928
0.50375	-19.46918
0.50397	-19.46908
0.50418	-19.46898
0.5044	-19.46888
0.50461	-19.46877
0.50482	-19.46867
0.50504	-19.46856
0.50525	-19.46845
0.50547	-19.46834
0.50568	-19.46823
0.5059	-19.46811
0.50611	-19.468
0.50632	-19.46788
0.50654	-19.46776
0.50675	-19.46764
0.50697	-19.46752
0.50718	-19.4674
0.5074	-19.46727
0.50761	-19.46715
0.50783	-19.46702
0.50804	-19.46689
0.50825	-19.46676
0.50847	-19.46663
0.50868	-19.4665
0.5089	-19.46636
0.50911	-19.46623
0.50933	-19.46609
0.50954	-19.46595
0.50975	-19.46581
0.50997	-19.46567
0.51018	-19.46553
0.5104	-19.46539
0.51061	-19.46524
0.51083	-19.4651
0.51104	-19.46495
0.51126	-19.4648
0.51147	-19.46466
0.51168	-19.46451
0.5119	-19.46436
0.51211	-19.46421
0.51233	-19.46405
0.51254	-19.4639
0.51276	-19.46375
0.51297	-19.46359
0.51319	-19.46343
0.5134	-19.46328
0.51361	-19.46312
0.51383	-19.46296
0.51404	-19.4628
0.51426	-19.46264
0.51447	-19.46248
0.51469	-19.46232
0.5149	-19.46215
0.51511	-19.46199
0.51533	-19.46183
0.51554	-19.46166
0.51576	-19.4615
0.51597	-19.46133
0.51619	-19.46116
0.5164	-19.461
0.51662	-19.46083
0.51683	-19.46066
0.51704	-19.46049
0.51726	-19.46032
0.51747	-19.46015
0.51769	-19.45998
0.5179	-19.45981
0.51812	-19.45964
0.51833	-19.45947
0.51854	-19.4593
0.51876	-19.45912
0.51897	-19.45895
0.51919	-19.45878
0.5194	-19.4586
0.51962	-19.45843
0.51983	-19.45826
0.52005	-19.45808
0.52026	-19.45791
0.52047	-19.45773
0.52069	-19.45756
0.5209	-19.45738
0.52112	-19.45721
0.52133	-19.45703
0.52155	-19.45687
0.52242	-19.45682
0.52329	-19.45669
0.52416	-19.45647
0.52503	-19.45615
0.5259	-19.45572
0.52677	-19.45518
0.52765	-19.45451
0.52852	-19.4537
0.52939	-19.45273
0.53026	-19.45159
0.53113	-19.45026
0.532	-19.44872
0.53287	-19.44697
0.53374	-19.44498
0.53462	-19.44274
0.53549	-19.44023
0.53636	-19.43745
0.53723	-19.43437
0.5381	-19.43099
0.53897	-19.4273
0.53984	-19.42329
0.54071	-19.41895
0.54159	-19.41428
0.54246	-19.40926
0.54333	-19.4039
0.5442	-19.39819
0.54507	-19.39213
0.54594	-19.38571
0.54681	-19.37894
0.54768	-19.37181
0.54856	-19.36433
0.54943	-19.35649
0.5503	-19.3483
0.55117	-19.33976
0.55204	-19.33087
0.55291	-19.32162
0.55378	-19.31203
0.55465	-19.30209
0.55553	-19.29181
0.5564	-19.28119
0.55727	-19.27023
0.55814	-19.25894
0.55901	-19.24731
0.55988	-19.23535
0.56075	-19.22305
0.56163	-19.21044
0.5625	-19.19749
0.56337	-19.18423
0.56424	-19.17064
0.56511	-19.15673
0.56598	-19.14251
0.56685	-19.12797
0.56772	-19.11312
0.5686	-19.09796
0.56947	-19.08249
0.57034	-19.0667
0.57121	-19.05062
0.57208	-19.03422
0.57295	-19.01752
0.57382	-19.00052
0.57469	-18.98322
0.57557	-18.96562
0.57644	-18.94772
0.57731	-18.92952
0.57818	-18.91102
0.57905	-18.89222
0.57992	-18.87313
0.58079	-18.85375
0.58166	-18.83407
0.58254	-18.8141
0.58341	-18.79384
0.58428	-18.77328
0.58515	-18.75244
0.58602	-18.7313
0.58689	-18.70988
0.58776	-18.68816
0.58863	-18.66616
0.58951	-18.64387
0.59038	-18.62129
0.59125	-18.59843
0.59212	-18.57528
0.59299	-18.55185
0.59386	-18.52813
0.59473	-18.50412
0.5956	-18.47984
0.59648	-18.45527
0.59735	-18.43041
0.59822	-18.40527
0.59909	-18.37986
0.59996	-18.35415
0.60083	-18.32817
0.6017	-18.30191
0.60257	-18.27537
0.60345	-18.24855
0.60432	-18.22145
0.60519	-18.19407
0.60606	-18.16641
0.60693	-18.13847
0.6078	-18.11026
0.60867	-18.08177
0.60955	-18.053
0.61042	-18.02396
0.61129	-17.99464
0.61216	-17.96504
0.61303	-17.93517
0.6139	-17.90503
0.61477	-17.87461
0.61564	-17.84393
0.61652	-17.81296
0.61739	-17.78173
0.61826	-17.75022
0.61913	-17.71845
0.62	-17.6864
0.62087	-17.65409
0.62174	-17.6215
0.62261	-17.58865
0.62349	-17.55553
0.62436	-17.52214
0.62523	-17.48848
0.6261	-17.45456
0.62697	-17.42038
0.62784	-17.38593
0.62871	-17.35121
0.62958	-17.31624
0.63046	-17.281
0.63133	-17.2455
0.6322	-17.20974
0.63307	-17.17371
0.63394	-17.13744
0.63481	-17.1009
0.63568	-17.0641
0.63655	-17.02705
0.63743	-16.98975
0.6383	-16.95219
0.63917	-16.91438
0.64004	-16.87632
0.64091	-16.838
0.64178	-16.79944
0.64265	-16.76063
0.64352	-16.72158
0.6444	-16.68228
0.64527	-16.64273
0.64614	-16.60295
0.64701	-16.56292
0.64788	-16.52266
0.64875	-16.48216
0.64962	-16.44142
0.6505	-16.40045
0.65137	-16.35926
0.65224	-16.31783
0.65311	-16.27618
0.65398	-16.23431
0.65485	-16.19222
0.65572	-16.14991
0.65659	-16.10739
0.65747	-16.06465
0.65834	-16.02171
0.65921	-15.97857
0.66008	-15.93523
0.66095	-15.8917
0.66182	-15.84798
0.66269	-15.80408
0.66356	-15.76
0.66444	-15.71575
0.66531	-15.67133
0.66618	-15.62676
0.66705	-15.58205
0.66792	-15.53719
0.66879	-15.49221
0.66966	-15.44712
0.67053	-15.40192
0.67141	-15.35663
0.67228	-15.31128
0.67315	-15.26586
0.67402	-15.22042
0.67489	-15.17496
0.67576	-15.12952
0.67663	-15.08413
0.6775	-15.03881
0.67838	-14.99362
0.67925	-14.94859
0.68012	-14.90377
0.68099	-14.85924
0.68186	-14.81505
0.68273	-14.7713
0.6836	-14.72809
0.68447	-14.68552
0.68535	-14.64374
0.68622	-14.60292
0.68709	-14.56325
0.68796	-14.52496
0.68883	-14.48833
0.6897	-14.45368
0.69057	-14.4214
0.69144	-14.3919
0.69232	-14.36566
0.69319	-14.3432
0.69406	-14.32504
0.69493	-14.31165
0.6958	-14.30344
0.69667	-14.30067
0.69718	-14.30063
0.69768	-14.3005
0.69818	-14.30029
0.69868	-14.3
0.69919	-14.29963
0.69969	-14.29917
0.70019	-14.29863
0.7007	-14.298
0.7012	-14.29729
0.7017	-14.2965
0.70221	-14.29563
0.70271	-14.29467
0.70321	-14.29363
0.70372	-14.2925
0.70422	-14.2913
0.70472	-14.29
0.70522	-14.28863
0.70573	-14.28717
0.70623	-14.28563
0.70673	-14.28401
0.70724	-14.2823
0.70774	-14.28051
0.70824	-14.27863
0.70875	-14.27668
0.70925	-14.27464
0.70975	-14.27251
0.71025	-14.27031
0.71076	-14.26801
0.71126	-14.26564
0.71176	-14.26318
0.71227	-14.26064
0.71277	-14.25802
0.71327	-14.25531
0.71378	-14.25252
0.71428	-14.24965
0.71478	-14.24669
0.71528	-14.24365
0.71579	-14.24053
0.71629	-14.23732
0.71679	-14.23403
0.7173	-14.23066
0.7178	-14.22721
0.7183	-14.22367
0.71881	-14.22004
0.71931	-14.21634
0.71981	-14.21255
0.72032	-14.20868
0.72082	-14.20472
0.72132	-14.20068
0.72182	-14.19656
0.72233	-14.19236
0.72283	-14.18807
0.72333	-14.1837
0.72384	-14.17924
0.72434	-14.1747
0.72484	-14.17008
0.72535	-14.16538
0.72585	-14.16059
0.72635	-14.15572
0.72685	-14.15077
0.72736	-14.14573
0.72786	-14.14061
0.72836	-14.13541
0.72887	-14.13012
0.72937	-14.12475
0.72987	-14.1193
0.73038	-14.11376
0.73088	-14.10815
0.73138	-14.10244
0.73188	-14.09666
0.73239	-14.09079
0.73289	-14.08484
0.73339	-14.07881
0.7339	-14.07269
0.7344	-14.06649
0.7349	-14.06021
0.73541	-14.05384
0.73591	-14.04739
0.73641	-14.04086
0.73692	-14.03424
0.73742	-14.02754
0.73792	-14.02076
0.73842	-14.0139
0.73893	-14.00695
0.73943	-13.99992
0.73993	-13.99281
0.74044	-13.98561
0.74094	-13.97833
0.74144	-13.97097
0.74195	-13.96352
0.74245	-13.95599
0.74295	-13.94838
0.74345	-13.94069
0.74396	-13.93291
0.74446	-13.92505
0.74496	-13.91711
0.74547	-13.90908
0.74597	-13.90097
0.74647	-13.89278
0.74698	-13.88451
0.74748	-13.87615
0.74798	-13.86771
0.74848	-13.85919
0.74899	-13.85058
0.74949	-13.84189
0.74999	-13.83312
0.7505	-13.82427
0.751	-13.81533
0.7515	-13.80631
0.75201	-13.79721
0.75251	-13.78802
0.75301	-13.77876
0.75352	-13.76941
0.75402	-13.75997
0.75452	-13.75046
0.75502	-13.74086
0.75553	-13.73118
0.75603	-13.72141
0.75653	-13.71157
0.75704	-13.70164
0.75754	-13.69163
0.75804	-13.68153
0.75855	-13.67135
0.75905	-13.6611
0.75955	-13.65075
0.76005	-13.64033
0.76056	-13.62982
0.76106	-13.61923
0.76156	-13.60856
0.76207	-13.59781
0.76257	-13.58697
0.76307	-13.57605
0.76358	-13.56505
0.76408	-13.55396
0.76458	-13.5428
0.76508	-13.53155
0.76559	-13.52022
0.76609	-13.5088
0.76659	-13.49731
0.7671	-13.48573
0.7676	-13.47407
0.7681	-13.46233
0.76861	-13.4505
0.76911	-13.4386
0.76961	-13.42661
0.77012	-13.41453
0.77062	-13.40238
0.77112	-13.39014
0.77162	-13.37783
0.77213	-13.36543
0.77263	-13.35294
0.77313	-13.34038
0.77364	-13.32773
0.77414	-13.31501
0.77464	-13.3022
0.77515	-13.2893
0.77565	-13.27633
0.77615	-13.26327
0.77665	-13.25014
0.77716	-13.23692
0.77766	-13.22361
0.77816	-13.21023
0.77867	-13.19676
0.77917	-13.18322
0.77967	-13.16959
0.78018	-13.15588
0.78068	-13.14209
0.78118	-13.12821
0.78168	-13.11426
0.78219	-13.10022
0.78269	-13.0861
0.78319	-13.0719
0.7837	-13.05762
0.7842	-13.04325
0.7847	-13.02881
0.78521	-13.01428
0.78571	-12.99968
0.78621	-12.98499
0.78672	-12.97022
0.78722	-12.95536
0.78772	-12.94043
0.78822	-12.92542
0.78873	-12.91032
0.78923	-12.89514
0.78973	-12.87989
0.79024	-12.86455
0.79074	-12.84913
0.79124	-12.83363
0.79175	-12.81804
0.79225	-12.80238
0.79275	-12.78664
0.79325	-12.77081
0.79376	-12.75491
0.79426	-12.73892
0.79476	-12.72285
0.79527	-12.7067
0.79577	-12.69047
0.79627	-12.67416
0.79678	-12.65777
0.79728	-12.6413
0.79778	-12.62495
0.79879	-12.659
0.79979	-12.69533
0.8008	-12.7336
0.80181	-12.7737
0.80281	-12.8155
0.80382	-12.85887
0.80482	-12.9037
0.80583	-12.94985
0.80684	-12.99723
0.80784	-13.04571
0.80885	-13.09521
0.80985	-13.14562
0.81086	-13.19685
0.81187	-13.24882
0.81287	-13.30145
0.81388	-13.35468
0.81488	-13.40844
0.81589	-13.46266
0.8169	-13.51729
0.8179	-13.57228
0.81891	-13.62758
0.81992	-13.68316
0.82092	-13.73896
0.82193	-13.79495
0.82293	-13.8511
0.82394	-13.90737
0.82495	-13.96374
0.82595	-14.02019
0.82696	-14.07667
0.82796	-14.13318
0.82897	-14.18969
0.82998	-14.24618
0.83098	-14.30263
0.83199	-14.35902
0.83299	-14.41535
0.834	-14.47159
0.83501	-14.52772
0.83601	-14.58375
0.83702	-14.63964
0.83802	-14.6954
0.83903	-14.75102
0.84004	-14.80647
0.84104	-14.86175
0.84205	-14.91686
0.84305	-14.97178
0.84406	-15.02651
0.84507	-15.08104
0.84607	-15.13535
0.84708	-15.18946
0.84808	-15.24333
0.84909	-15.29699
0.8501	-15.3504
0.8511	-15.40358
0.85211	-15.45651
0.85312	-15.50919
0.85412	-15.56162
0.85513	-15.61379
0.85613	-15.66569
0.85714	-15.71733
0.85815	-15.76869
0.85915	-15.81978
0.86016	-15.87058
0.86116	-15.92111
0.86217	-15.97134
0.86318	-16.02129
0.86418	-16.07094
0.86519	-16.1203
0.86619	-16.16936
